artist,text
Manowar," 
By moonlight we ride
Ten thousands side by side
With swords drawn held high
Our whips and armours shine
Hail to thee our infantry
Still brave beyond the grave
All have sworn the eternal vow
The time to strike is now
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Gone are the days when freedom shone
Now blood and steel meet bone
In the light of the battle's way
The sands of time will shade
How proud our soldiers stand
With mace and chain in hand
Sound the charge into glory ride
Over the top of the vanguished pride
Victory, victory, Oh!
Victory, victory, Oh!
Victory, victory, Oh!
Victory, victory, Oh!
To the battle we ride
We crossed a starlit sky
No space no time
We'll catch the wind
Strange losses, men died
We crossed a starlit sky
And still no space or time
We'll catch the wind
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Sound of charge into glory ride
Over the top of the anguished pride
By moonlight we ride
Ten thousand side by side
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
"
Manowar," 
From the darkness I walk into the light
From the day I walk into the night
From the shadows I will appear
With a message for all who will hear
For the weak of heart I will be strong
To the defenders of faith I will belong
Till the last of us fight till we die
Till the keys of the kingdome are mine
All stand together for the world to see
Now the time is right to live out all our dreams
Say the words forever, your strength will never leave
If you want to win the fight, say ""I believe""
Let's all stand together for the world to see
Now the time is right to live out all our dreams
Say the words forever, your strength will never leave
If you want to win the fight, say ""I believe""
If you want to win tonight, say ""I believe""
"
Manowar," 
I get professional pay
To make people go away
They got nothing to say
I’m expendable that’s my claim to fame
I’m expendable don’t have to know my name
Take a look into my dark side
Oh that’s a window to my soul
Your watching on the outside
Yea that’s all you people know
So bring a knife or a gun
And I’ll show you what their for
Both of them are fun
When the raven’s at your door
I’m expendable that’s my claim to fame
I’m expendable don’t have to know my name
Cause I will survive
With no one left around me
Cause your all gonna die
Together we ride
With vengeance inside
For our brother who died
We got blood on our minds
No we may not return
But many will burn
With a story to tell
How we took them to hell
I’m expendable that’s my claim to fame
I’m expendable don’t have to know my name
"
Manowar," 
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
Father on bended knee
I ask thee
Raise thy hand
We the sons of Odin
Await thy command
Born under the sign
Of the hammer we stand
And here we all may die
Our blood on the ground
The battle horns sound
Let thy Valkyries fly
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
Today is the day
We die in the fight
None shall remain
To pass one more night
Now Valhalla's calling us
Immortal
We are gods of war
Immortal
We are gods of war
Odin here the fallen wait
To join thee by thy side
Let Valhalla's gates open wide
Born under the sign
Of the hammer they lived
And here they fought and died
Their blood on the ground
The battle horns sound
Let thy Valkyries fly
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
Today is the day
We die in the fight
None shall remain
To pass one more night
Now Valhalla's calling us
Immortal
We are gods of war
Immortal
We are gods of war
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
"
Manowar," 
Raise thy weapons on this day
Ye shall not die alone
Fight and die let Valkyries fly
For they shall take thee home
I promise thee that on this night
Ye shall be by my side
Asgard's halls await with heroes
Brothers that have died
For thee we wait at Asgard's gates
Come join us by our side
Valhalla waits so choose thy fate
For all of us must die!
"
Manowar," 
Lord of battle I pray on bended knee conquest by the rising sun
I'll wait for thy command with flame and blood at hand glory and a broken sword.
I'm the master of the world I have no fear of man or beast
Born inside the soul of the world
Riding hard breaking bone with steel and stone
Eternal might I was born to wield.
Let us drink to the battles we've lived and we've fought
Celebrate the pain and havoc we have wrought
Great heroes charge into the fight
From the north to the south in the black of night
The clash of honor calls to stand when others fall
Gods of war feel the power of my sword
Drink to the battles we've lived and we've fought
Celebrate the pain and havoc we have wrought
Great heroes charge into the fight
From the north to the south in the black of night
Fierce is my blade fierce is my hate born to die in battle
I laugh at my fate
Now pay in blood when your blood has been spilled
You're never forgiven death is fulfilled!
The clash of honor calls to stand when others fall
Gods of war feel the power of my sword
The clash of honor calls
I will stand when others fall
Open magic doors
The will know the power of my sword
There is blood in my hands there is blood in my eyes
With blood in my voice I scream as you die
Thirsting for vengeance and mounds of the slain
Shaking the forest onto the plain
Fierce is my blade fierce is my hate born to die in battle
I laugh at my fate
Now pay in blood when your blood has been spilled
You're never forgiven death is fulfilled!
The clash of honor calls to stand when others fall
Gods of war feel the power of my sword
"
Manowar," 
Ride, Ride, Ride, Ride Up From Hell
Armed with magic sons of demons and men
This song of greeting written for your tragic end.
So long our stride the world doth tremble with fear
Black winds blow where we ride near.
Maim and kill them, take the women and children.
Hot pitch and chain take to the air
Our ramming blades lay their ships hold bare.
Steel meets steel, axes, broadsword and shield.
Their heads ride our spears and bodies cover the fields.
Maim and kill them, take the women and children.
Fallen brother as I hold closed your side
I fear this wound your last.
Mighty earth now doth drink your blood
And I remember days long past.
Your sacrifice so great, rest now take thy sleep
For you shall not awake, let revenge be sweet.
For when we march, your sword rides with me.
For when we march, your sword rides with me.
For when we march, your sword rides with me.
For when we march, your sword rides with me.
You who killed my brother and all who take your side
This be your last hour. Let your steel be tried.
Now turn to face me upon the timeless plane
Kill me if you can.
Death is life!
By the full moon they rise from their graves.
Through seas of blood, fighting with hell bent rage.
Swear the creed of unity, by the circle of blood
We are one, we know not fear! Born to fight not run.
Maim and kill them, take the women and children.
"
Manowar," 
Hear what's written on the wind.
We come to kill and kill again.
Our arrows fall like hail
Trample on the dead-Ride through the
Gate of clouds-stand on the open step
Run berserk-spreading fear and pain
Black shield and weapons, black our chain.
None can harm us-not their fire-
Iron or steel-for we have the
Will to power-with power we will
Kill
Kill with power-die die
Kill with power-die die
To the war god Odin you will pray
And the curse of weapons shell
Remain.On the blood of all our
Fathers-on their weapons we now
Swear to evenge-not lament.
Give the False ones death.
Kill with power-die die
Kill with power-die die
"
Manowar," 
In verde eta'
Mi hai preso per la mano
Padre ora lo sai
Che non e' stato invano
Mi hai insegnato bene
A sapere vivere
Mi hai dato il dono
Piu' grande che c'e'
Non mi hai mai deluso
Mi hai reso forte
Tra i miei affanni
E i miei errori
A volte ridere
A volte combattere
Ma tu sapevi che
Ti avrei dato ragione
Sei con me
Nelle mie parole, ogni ora con me
In tutto quel che faccio
Vivi in me
Io sono parte di te
Vivesti per noi
Il piano era questo
Le tue mani generose
Lavoran la terra
Infaticabili mani
San solo dare
E ringrazio te
Oggi so vivere
Sei con me
Nelle mie parole, ogni ora con me
In tutto quello che faccio
Vivi in me
Io sono parte di te
Padre, un' ultima cosa
Tu hai sempre saputo
Che quello che hai detto
Era vero
"
Manowar," 
Warriors take the field
The battlefield of life
You cannot run
You cannot hide
I am the keeper of the laws
Decided by the Gods
Only one of us will win
and return to fight again
I am the keeper of the laws
Decided by the Gods
Our ancestors cheer
from far beyond the grave
One will survive
Face me
Then let the Gods decide
I've sworn an oath in blood to defend the land
and all who wish to test their steel well here I am
I am the keeper of the laws
Decided by the Gods
Our ancestors cheer
from far beyond the grave
One will survive
Face me
Then let the Gods decide
"
Manowar," 
Fight fight fight
Fighting the world every single day
Fighting the world for the right to play
Heavy Metal in my brain
I'm fighting for Metal 'cause it's here to stay
Fighting, fighting, fighting the World
I been fighting the World
Fighting, fighting, fighting the World
I been fighting
Fight for a living - Fighting the World
Fight for a living - Fighting the World
Fight for a living - Fighting the World
Fight
Now people keep asking if we're going to change
I look'em in the eye
Tell'em no way
Stripes on a tiger don't wash away
Manowar's made of steel not clay
Fighting, fighting, fighting the World
I been fighting the World
Fighting, fighting, fighting the World
I been fighting
Fight for a living - Fighting the World
Fight for a living - Fighting the World
Fight for a living - Fighting the World
Fight
See my brother standing by my side
Only got one thing on ever mind
Radio's playing this nation wide
Turn it up louder till we all get fright
Fighting, fighting, fighting the World
I been fighting the World
Fighting, fighting, fighting the World
I been fighting
Fight for a living - Fighting the World
Fight for a living - Fighting the World
Fight for a living - Fighting the World
Fight
Fight - Fighting the World
Fight for a living - Fighting the World
"
